label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
L,0.2871409058570862,0.2988638579845428,0.0361501425504684,0.9996221661567688,0.3046559691429138,0.381616473197937,0.4510130286216736,0.9957347512245178,0.2111407369375229,0.3467402458190918,-0.3181902468204498,0.999911904335022,0.4244433045387268,0.332728236913681,-0.4857844114303589,0.9960986375808716,0.4560684859752655,0.375461608171463,0.5462432503700256,0.1918329000473022,0.6339386701583862,0.2984820902347564,-0.4827180802822113,0.9875537753105164,0.6238131523132324,0.346639484167099,0.4518261551856994,0.3769342601299286,0.4396858513355255,0.5568012595176697,0.21698659658432,0.9885272979736328,0.382742315530777,0.5602033734321594,-0.2170537263154983,0.995859444141388
L,0.2902673482894897,0.2993633449077606,0.0560651496052742,0.999623715877533,0.2975094318389892,0.3818141222000122,0.4436127245426178,0.9960489273071288,0.213114857673645,0.3463598787784576,-0.3199727833271026,0.999911606311798,0.4286422729492187,0.3347317278385162,-0.4630588591098785,0.9961515069007874,0.4545944631099701,0.3801538646221161,0.5386063456535339,0.20313161611557,0.635565459728241,0.3088563680648803,-0.4453558325767517,0.9886670112609864,0.6244698166847229,0.3542635440826416,0.4301034212112427,0.4118308126926422,0.4379133880138397,0.5569788813591003,0.212891548871994,0.9891934990882874,0.3815202116966247,0.5596917271614075,-0.2129769027233123,0.9959449172019958
L,0.3106682002544403,0.298358291387558,0.0772515162825584,0.9994397163391112,0.2775682210922241,0.3748078346252441,0.464421808719635,0.9963178634643556,0.223956361413002,0.3390666246414184,-0.3282567858695984,0.9999110102653505,0.4317572116851806,0.3504163920879364,-0.450003832578659,0.9959242343902588,0.4422751069068908,0.3984295427799225,0.5611294507980347,0.1866467148065567,0.6546115279197693,0.3412055075168609,-0.3954781889915466,0.9891605973243712,0.6181279420852661,0.3930762112140655,0.4729160964488983,0.4043974876403808,0.419739693403244,0.5558909773826599,0.2203250974416732,0.9900392293930054,0.3703018724918365,0.5586624145507812,-0.2204648852348327,0.9959518313407898
L,0.3447094261646271,0.2965513467788696,0.106279507279396,0.9993429780006408,0.279458999633789,0.3637039959430694,0.5111696720123291,0.9970319867134094,0.2432824373245239,0.3290641605854034,-0.3331813812255859,0.9999250769615172,0.4311540424823761,0.3715944588184356,-0.447792649269104,0.996215283870697,0.4287714064121246,0.4169695377349853,0.6154417395591736,0.1757465600967407,0.6518681049346924,0.3928572833538055,-0.4022147357463836,0.9904940724372864,0.6219696998596191,0.430387407541275,0.5370535254478455,0.4007763266563415,0.3975542783737182,0.5510222315788269,0.2383970022201538,0.9916633367538452,0.3507323563098907,0.5555557608604431,-0.2385947108268737,0.9964181184768676
L,0.3713802099227905,0.2957135736942291,0.0764191970229148,0.9993959069252014,0.2856003940105438,0.3539102971553802,0.5196516513824463,0.9975056648254396,0.263120949268341,0.3242808580398559,-0.3986328840255737,0.9999314546585084,0.430886298418045,0.3895682394504547,-0.51847904920578,0.9957746267318726,0.4263191819190979,0.4264705181121826,0.5955689549446106,0.1767096668481826,0.6293023228645325,0.4450421035289764,-0.4583330452442169,0.9887265563011168,0.6063074469566345,0.4690296947956085,0.4732618927955627,0.3752286434173584,0.3773972690105438,0.5488861799240112,0.268633484840393,0.9931179285049438,0.3376006484031677,0.5514601469039917,-0.2690893709659576,0.9969162344932556
L,0.4147650897502899,0.2889980375766754,0.0553723163902759,0.9994805455207824,0.3408956527709961,0.349501222372055,0.4936114847660064,0.9978529810905457,0.2916047871112823,0.3248655498027801,-0.3525921106338501,0.9999343156814576,0.4212489426136017,0.4156780540943146,-0.4424008131027221,0.9933905601501464,0.4225558936595917,0.4429945945739746,0.5654836297035217,0.1899231821298599,0.5561877489089966,0.5039077401161194,-0.3970648050308227,0.983883261680603,0.5627116560935974,0.5059559345245361,0.4550141990184784,0.3683201670646667,0.3651951551437378,0.5492413640022278,0.2550174593925476,0.9940556883811952,0.319879800081253,0.5509373545646667,-0.2553414106369018,0.9972890019416808
L,0.4521896839141845,0.2844541072845459,0.0573199018836021,0.9995512962341307,0.3567206859588623,0.3464130461215973,0.4831381440162658,0.9979919195175172,0.3198503851890564,0.323765367269516,-0.3136249780654907,0.9999390840530396,0.3955961167812347,0.4246879518032074,-0.4038665890693664,0.990293264389038,0.394108772277832,0.4456093609333038,0.5618929266929626,0.1801962703466415,0.507317841053009,0.523678183555603,-0.347546249628067,0.977605640888214,0.5013315677642822,0.5163922309875488,0.4724525809288025,0.3372147977352142,0.3445685803890228,0.550075113773346,0.2315219938755035,0.9941707849502563,0.3061088621616363,0.5502168536186218,-0.2316554337739944,0.9975836873054504
L,0.5510629415512085,0.2909494936466217,0.0108521319925785,0.9996739029884338,0.4196957349777221,0.3411797285079956,0.4404994249343872,0.9976640939712524,0.4092295467853546,0.3242502808570862,-0.3571420907974243,0.9999703764915466,0.3515909612178802,0.4348165094852447,-0.466379165649414,0.98881196975708,0.3663614690303802,0.4431846141815185,0.4759736657142639,0.1076068878173828,0.334316223859787,0.547476589679718,-0.4717190563678741,0.9702306389808656,0.3666650354862213,0.532742440700531,0.3277957737445831,0.1568888276815414,0.3139573931694031,0.5527060627937317,0.2573354244232178,0.9944750666618348,0.3081564605236053,0.5472121834754944,-0.2568614482879638,0.9985440373420716
L,0.5785653591156006,0.2956525087356567,-0.0601346343755722,0.9996182322502136,0.4646568894386291,0.3499657213687897,0.3908671140670776,0.9972651600837708,0.430196613073349,0.3283887803554535,-0.4249886870384216,0.9999752640724182,0.343922883272171,0.4346301555633545,-0.544813871383667,0.98976868391037,0.3949609696865082,0.4458688497543335,0.4591062366962433,0.0870738551020622,0.2947419881820678,0.5481535792350769,-0.5654173493385315,0.973958432674408,0.3715752363204956,0.5351413488388062,0.3034260272979736,0.1285531520843505,0.3369110822677612,0.5597265362739563,0.2560681998729706,0.9946488738059998,0.3098005056381225,0.5538086295127869,-0.2556855380535126,0.9987735748291016
L,0.3844112157821655,0.267123818397522,0.0761736556887626,0.999887228012085,0.3208481967449188,0.3568713366985321,0.4835632741451263,0.998045802116394,0.2876471877098083,0.3233096301555633,-0.2412560284137725,0.9999725222587584,0.4559462070465088,0.3814671039581299,-0.3725698888301849,0.9939083456993104,0.4403157532215118,0.4328893721103668,0.6092169284820557,0.1609651148319244,0.6734728813171387,0.413012146949768,-0.3547815680503845,0.9751819372177124,0.6034903526306152,0.4571075439453125,0.4947881996631622,0.2358478158712387,0.3767210245132446,0.5504246950149536,0.1945832073688507,0.9942920804023744,0.3539239764213562,0.5421351790428162,-0.1945751905441284,0.9987099170684814
L,0.3203301131725311,0.2981381714344024,0.0954178646206855,0.9995079040527344,0.3261090815067291,0.3715543746948242,0.4962943494319916,0.9943360686302184,0.2341320216655731,0.3390394747257232,-0.313215434551239,0.999913215637207,0.4371663928031921,0.3283247053623199,-0.5297072529792786,0.9950551986694336,0.4765684604644775,0.3669913113117218,0.6643856763839722,0.1912937015295028,0.6566812992095947,0.3012838363647461,-0.5453728437423706,0.9820846915245056,0.6435795426368713,0.3452679216861725,0.5585149526596069,0.3280866146087646,0.4312280714511871,0.5532459616661072,0.2139152735471725,0.986604392528534,0.3709401786327362,0.5523269772529602,-0.2139262109994888,0.9964538812637328
L,0.3146064877510071,0.3018026053905487,0.09155885130167,0.999223291873932,0.3208272457122803,0.3746989667415619,0.5035157799720764,0.9926172494888306,0.2306850105524063,0.3427779972553253,-0.3221583068370819,0.9998801350593568,0.4309486150741577,0.325637936592102,-0.5385960340499878,0.9950818419456482,0.4729655683040619,0.3664039373397827,0.6525043249130249,0.1770262867212295,0.6512280702590942,0.287270724773407,-0.5442658066749573,0.9833580255508424,0.6387637853622437,0.3352602422237396,0.528172492980957,0.3293799161911011,0.4406713545322418,0.5517967343330383,0.2243746370077133,0.9843793511390686,0.3804461061954498,0.5514311194419861,-0.2243791222572326,0.9955763816833496
L,0.3191434442996979,0.301066905260086,0.0793909952044487,0.9992012977600098,0.3217301070690155,0.3759317696094513,0.491851270198822,0.9929720163345336,0.2333697229623794,0.3463715016841888,-0.3301093280315399,0.999862015247345,0.4414524734020233,0.3264872133731842,-0.5354706645011902,0.9952988624572754,0.4719698429107666,0.3678245544433594,0.6078991889953613,0.1856178343296051,0.6561197638511658,0.2934508621692657,-0.5404015183448792,0.98473459482193,0.6380984783172607,0.3426195085048675,0.489914059638977,0.3550655841827392,0.4426460266113281,0.554674506187439,0.2268195897340774,0.9841986298561096,0.3876912891864776,0.5563081502914429,-0.2268403768539428,0.9948381185531616
L,0.3233684301376343,0.3014514744281769,0.1071837395429611,0.9991881847381592,0.3193992972373962,0.3785768747329712,0.5083813667297363,0.993906021118164,0.2354211956262588,0.3424254357814789,-0.3006839454174042,0.999871015548706,0.4475046694278717,0.3271315991878509,-0.4569868743419647,0.9956242442131042,0.4725043773651123,0.3790544271469116,0.6054480671882629,0.2079136371612548,0.6628093719482422,0.3052625656127929,-0.4630323052406311,0.9867759943008424,0.643631637096405,0.352636843919754,0.480518102645874,0.3982007205486297,0.4407263994216919,0.5544220209121704,0.2234646826982498,0.9854775667190552,0.379741221666336,0.5549185872077942,-0.2234803140163421,0.9948737025260924
L,0.3518770635128021,0.2969670593738556,0.1318198442459106,0.9989972114562988,0.3181493878364563,0.3733005225658417,0.5286545753479004,0.9950798153877258,0.2492312788963318,0.3343372046947479,-0.3007852733135223,0.9998828768730164,0.4514394402503967,0.3461996614933014,-0.4430419504642486,0.9959316253662108,0.4723410010337829,0.3949758112430572,0.6598500609397888,0.219412162899971,0.677506685256958,0.3491078317165375,-0.4412745237350464,0.9886558055877686,0.6479189991950989,0.3974407017230987,0.55086749792099,0.4351309537887573,0.4323757290840149,0.5526713728904724,0.2284149527549743,0.987471044063568,0.3745321929454803,0.5526826977729797,-0.2284324616193771,0.9951643347740172
L,0.3874596953392029,0.2898564040660858,0.1423013508319854,0.9990394711494446,0.3108314275741577,0.3644115924835205,0.558830976486206,0.9961217641830444,0.2769018113613128,0.3271421790122986,-0.3090677559375763,0.999897301197052,0.4503847360610962,0.3768227994441986,-0.4326978921890259,0.9957838654518129,0.4534924924373626,0.4191626012325287,0.6267527937889099,0.219574362039566,0.6670041680335999,0.4112163782119751,-0.410301923751831,0.9889763593673706,0.63167804479599,0.4483146369457245,0.5008057355880737,0.4393253624439239,0.3923564553260803,0.5446979999542236,0.2446606904268264,0.9902883172035216,0.3565168082714081,0.5438014268875122,-0.244964987039566,0.9960557222366332
L,0.4170520007610321,0.2872542142868042,0.0526440553367137,0.9990154504776,0.3139156401157379,0.3518686592578888,0.4533134996891022,0.996289849281311,0.2950116693973541,0.3266488015651703,-0.3624099791049957,0.99989116191864,0.448328822851181,0.3949900865554809,-0.4710071384906769,0.9942880868911744,0.434552252292633,0.4274897873401642,0.5552387833595276,0.2059377431869506,0.6254833936691284,0.4594806730747223,-0.4105476438999176,0.9841083288192748,0.5881603956222534,0.4815792739391327,0.477634847164154,0.3996230661869049,0.3868577778339386,0.5453086495399475,0.2436855137348175,0.9914912581443788,0.3433559834957123,0.5462744832038879,-0.24397973716259,0.996417760848999
L,0.4619350135326385,0.2825140655040741,0.0179003775119781,0.9992444515228271,0.3638040423393249,0.3485684394836426,0.4311242401599884,0.9970499277114868,0.3204971551895141,0.3260414600372314,-0.3686416447162628,0.9999078512191772,0.4360200762748718,0.424776941537857,-0.4669062197208404,0.991595983505249,0.4291353821754455,0.4519385099411011,0.5086894035339355,0.2012877315282821,0.5634737610816956,0.51435387134552,-0.4064505994319916,0.9787707328796388,0.5624430775642395,0.5221442580223083,0.4236510097980499,0.3746259212493896,0.3749381601810455,0.549770712852478,0.2334161698818206,0.9928050637245178,0.3275071978569031,0.5499290823936462,-0.2335673123598098,0.9969707131385804
L,0.4899210333824157,0.2887559235095978,0.0282979570329189,0.9993633031845092,0.3841406404972076,0.3486573994159698,0.4490765333175659,0.9970328211784364,0.3447975218296051,0.3256470859050751,-0.3352624475955963,0.9999290704727172,0.3961843848228454,0.4372085630893707,-0.4251270294189453,0.9897153973579408,0.3893033564090729,0.444416731595993,0.5584964156150818,0.160728171467781,0.485764741897583,0.5410909056663513,-0.379077285528183,0.9732915759086608,0.4551838636398315,0.4763021171092987,0.5652674436569214,0.2841182947158813,0.3506203889846802,0.5516691207885742,0.2349909394979477,0.9927276372909546,0.3050477504730224,0.5505591034889221,-0.2350465804338455,0.997427761554718
L,0.5231848955154419,0.3078801035881042,0.0448849610984325,0.9995192289352416,0.3909955322742462,0.3489357233047485,0.5147133469581604,0.9972885251045228,0.3726439177989959,0.3281046450138092,-0.3610895872116089,0.9999494552612304,0.362806886434555,0.4409631788730621,-0.4853624701499939,0.9868043065071106,0.3841924667358398,0.4526173770427704,0.5879179239273071,0.127113789319992,0.3911397457122803,0.551246166229248,-0.5292287468910217,0.9666512608528136,0.4248484969139099,0.551018238067627,0.4943110942840576,0.2077672481536865,0.3147813975811004,0.5523426532745361,0.2639653980731964,0.9933609366416932,0.2980550229549408,0.5471646189689636,-0.263653039932251,0.9979321360588074
L,0.5659559965133667,0.33641317486763,-0.0544925890862941,0.9995847940444946,0.43895423412323,0.3498917520046234,0.3640516996383667,0.997255802154541,0.4057475626468658,0.3278256356716156,-0.4337136447429657,0.999973475933075,0.3218022882938385,0.4364549815654754,-0.5323644876480103,0.9874765872955322,0.3827758133411407,0.446963220834732,0.4515577256679535,0.0852853581309318,0.2867461740970611,0.5524771809577942,-0.5344491600990295,0.9681339859962464,0.3558196425437927,0.5381414890289307,0.3436438143253326,0.1356237083673477,0.3187744915485382,0.5561621785163879,0.2588446736335754,0.9945627450942992,0.3009902238845825,0.5510231852531433,-0.2585221529006958,0.9986719489097596
L,0.2897857427597046,0.2911194562911987,0.0486373715102672,0.9994271397590636,0.3054851591587066,0.3721418678760528,0.5024846196174622,0.9946858882904052,0.219627171754837,0.3432024717330932,-0.3527317345142364,0.9999085068702698,0.430031269788742,0.3333889245986938,-0.5696419477462769,0.9949259161949158,0.4639216661453247,0.372251957654953,0.6349758505821228,0.1646354347467422,0.6474639773368835,0.2979262173175812,-0.5803880095481873,0.982297658920288,0.6355425715446472,0.3420196771621704,0.4845547378063202,0.3220660090446472,0.438390851020813,0.5522722601890564,0.2356269508600235,0.9880651831626892,0.3840336203575134,0.552629828453064,-0.2355930060148239,0.996363639831543
L,0.2891861498355865,0.2942208647727966,0.0501047410070896,0.9994534850120544,0.3090499341487884,0.3749092817306518,0.4907078146934509,0.9950377941131592,0.2165704816579818,0.3445182740688324,-0.3409860730171203,0.9998971819877625,0.4214809238910675,0.3342961370944977,-0.5430686473846436,0.9956150650978088,0.4651264250278473,0.3723739385604858,0.6152600646018982,0.1810585856437683,0.636345624923706,0.2995840609073639,-0.5355050563812256,0.9851014614105223,0.6346209049224854,0.3413415849208832,0.4969809949398041,0.3509054780006408,0.4472529590129852,0.554521918296814,0.2308565974235534,0.9884035587310792,0.3871811628341675,0.557780385017395,-0.2308847457170486,0.9958308935165404
L,0.2888954877853393,0.2940343618392944,0.0481512360274791,0.9994519352912904,0.3098507225513458,0.3764081001281738,0.4894634783267975,0.9954742193222046,0.2121395915746688,0.3449071943759918,-0.3427519500255584,0.9998989701271056,0.4210538566112518,0.3352309167385101,-0.5152471661567688,0.9960529804229736,0.4647386372089386,0.371696263551712,0.6067016124725342,0.1921469271183014,0.636010468006134,0.3056683838367462,-0.524742603302002,0.9870290160179138,0.6351011991500854,0.3456541299819946,0.4796693027019501,0.3818415701389313,0.4457995891571045,0.5525487661361694,0.2310269474983215,0.9889345169067384,0.3859577775001526,0.5567446351051331,-0.2310560196638107,0.9957171678543092
L,0.3031692504882812,0.2936739325523376,0.0491791926324367,0.9993528723716736,0.2750841081142425,0.3753466606140136,0.4429994523525238,0.9959310293197632,0.2305478155612945,0.3430608808994293,-0.3525536358356476,0.999894082546234,0.4443762600421905,0.3487011194229126,-0.4721353650093078,0.995911180973053,0.4539686739444732,0.3898047208786011,0.5411016941070557,0.1928545385599136,0.6652847528457642,0.3370056450366974,-0.4091245234012604,0.9879840016365052,0.6340824961662292,0.3771444857120514,0.44008469581604,0.396915853023529,0.4350496828556061,0.5539767742156982,0.2287320047616958,0.9893768429756165,0.3852895498275757,0.557713508605957,-0.2288176417350769,0.9954466223716736
L,0.3300963640213012,0.2892111539840698,0.0992360562086105,0.9993537664413452,0.2685511112213135,0.3659500181674957,0.5106656551361084,0.9968222975730896,0.245287224650383,0.3361198008060455,-0.3231997787952423,0.9999064803123474,0.4372900128364563,0.3742372095584869,-0.4576639533042907,0.9958853721618652,0.4462395012378692,0.4076087176799774,0.6104590892791748,0.18997223675251,0.6560795903205872,0.3857849836349487,-0.4197049438953399,0.989039957523346,0.6333315372467041,0.4127868711948395,0.508629322052002,0.4206051528453827,0.4097169935703277,0.5468265414237976,0.2397280633449554,0.9910596013069152,0.3793343305587768,0.5509524941444397,-0.2399863004684448,0.9959260821342468
L,0.3652801215648651,0.2828057110309601,0.0977787598967552,0.9994063377380372,0.2797340154647827,0.3577343225479126,0.5268830060958862,0.9975171685218812,0.2684503495693207,0.3297995626926422,-0.3201979100704193,0.9999200105667114,0.4343984723091125,0.3960230350494385,-0.4260635077953338,0.9950059652328492,0.4285525679588318,0.4347211122512817,0.5777618288993835,0.1781051456928253,0.6304285526275635,0.4478097856044769,-0.3710924685001373,0.9859684109687804,0.6139311790466309,0.4687430560588836,0.4396106302738189,0.3693208992481231,0.3890703618526459,0.545304536819458,0.2596651911735534,0.9931933879852296,0.364885151386261,0.5438267588615417,-0.2600614428520202,0.9966180920600892
L,0.4038850367069244,0.2727500200271606,0.0738848969340324,0.9994466304779052,0.335898220539093,0.3456258773803711,0.5370187163352966,0.9977222681045532,0.2849399447441101,0.3280032575130462,-0.3894147872924804,0.9999328851699828,0.4111959636211395,0.4138915836811065,-0.4998623430728912,0.9935629963874816,0.4146845042705536,0.4441525042057037,0.5977773070335388,0.1611817628145218,0.5607386827468872,0.4996528625488281,-0.4587874710559845,0.9821114540100098,0.5660607218742371,0.5035771727561951,0.4329563081264496,0.3136359453201294,0.394541472196579,0.5433940291404724,0.2754337787628174,0.9942039847373962,0.346110075712204,0.5437602996826172,-0.2757551372051239,0.99721497297287
L,0.4483093023300171,0.2687608301639557,0.0908519923686981,0.9994978308677672,0.3450588881969452,0.3422015011310577,0.5226985812187195,0.997439980506897,0.3210830390453338,0.3242439329624176,-0.3178621232509613,0.9999437928199768,0.3796240091323852,0.4318505823612213,-0.408630758523941,0.9896478056907654,0.3767068386077881,0.4437495470046997,0.5853188633918762,0.1273860335350036,0.48074671626091,0.5310496091842651,-0.3917188644409179,0.9746052026748656,0.435293436050415,0.5222610831260681,0.4946291148662567,0.235742762684822,0.3692841231822967,0.5471901893615723,0.2395772784948349,0.9937314987182616,0.3357563614845276,0.5414479374885559,-0.2393405884504318,0.9974985122680664
L,0.4956804811954498,0.2689891159534454,0.0174409877508878,0.9994535446166992,0.3669986426830292,0.3392144739627838,0.4977121353149414,0.9970794320106506,0.3622764647006988,0.3218285739421844,-0.3982228934764862,0.9999547004699708,0.3471340239048004,0.4381847083568573,-0.5066297054290771,0.9882307648658752,0.362186849117279,0.446876972913742,0.547100305557251,0.0983229056000709,0.4032445549964905,0.5501129031181335,-0.4990126192569732,0.9721508026123048,0.3915172219276428,0.5407964587211609,0.4328555762767792,0.1727913171052932,0.3435518443584442,0.5568576455116272,0.2709514200687408,0.9931158423423768,0.3311132192611694,0.5477460026741028,-0.2708403468132019,0.9977307319641112
L,0.5735830068588257,0.2878675758838653,-0.0720218792557716,0.9994662404060364,0.4475605189800262,0.3456463515758514,0.3780206441879272,0.997196614742279,0.4119825959205627,0.3240430653095245,-0.4341618120670318,0.9999722242355348,0.3224446773529053,0.4333433210849762,-0.5275002717971802,0.990329384803772,0.369990587234497,0.4480069577693939,0.417096346616745,0.067775972187519,0.2836473286151886,0.547840416431427,-0.505683183670044,0.9763704538345336,0.3482870757579803,0.5392897129058838,0.241632878780365,0.1156434938311576,0.3408260941505432,0.5595394968986511,0.2600986063480377,0.994287610054016,0.3167516887187958,0.5541431307792664,-0.2599252760410309,0.9984367489814758
L,0.3326371014118194,0.2707201242446899,0.0659872069954872,0.9998241662979126,0.3016646802425384,0.3623216152191162,0.4623851478099823,0.997345507144928,0.2528059780597687,0.3282808661460876,-0.3078373372554779,0.9999467134475708,0.4486738443374634,0.3559954464435577,-0.4619064033031463,0.9949106574058532,0.4602478146553039,0.402860164642334,0.6352465152740479,0.2025372982025146,0.6750108003616333,0.3479829132556915,-0.447144478559494,0.9803359508514404,0.6410552263259888,0.3982702493667602,0.5208753943443298,0.3206366896629333,0.3867958188056946,0.5501573085784912,0.1936996430158615,0.9916786551475524,0.3585973083972931,0.5443928837776184,-0.1937553286552429,0.997921586036682
L,0.3117479979991913,0.2848725020885467,0.0454008057713508,0.9996993541717528,0.3123807907104492,0.372092992067337,0.4692178964614868,0.9965460300445556,0.2329726815223693,0.3385502994060516,-0.3287364542484283,0.9999237656593324,0.4335507154464721,0.3439228534698486,-0.5322627425193787,0.9954495429992676,0.4619393050670624,0.3929986953735351,0.6571751236915588,0.2290045768022537,0.6557884216308594,0.3214085698127746,-0.5586463212966919,0.983609676361084,0.6406789422035217,0.3703479468822479,0.5409733057022095,0.3839711248874664,0.4192129075527191,0.5529158115386963,0.2117426246404647,0.9903976917266846,0.365050345659256,0.5513262152671814,-0.2117884308099746,0.9973157644271852
L,0.304635226726532,0.2905146181583404,0.0643797516822815,0.9995917081832886,0.3089435696601867,0.3731065094470978,0.4992514848709106,0.9959251284599304,0.2295465171337127,0.3413590490818023,-0.3426412045955658,0.999918520450592,0.4304135143756866,0.338157445192337,-0.5400025248527527,0.995882213115692,0.461050420999527,0.3871192932128906,0.6522195339202881,0.2226676791906356,0.6512806415557861,0.3010034263134002,-0.5640025734901428,0.9856274127960204,0.6397055983543396,0.3606020212173462,0.5071194767951965,0.3942607343196869,0.4325616955757141,0.552549421787262,0.2266172617673874,0.9895429611206056,0.3776853680610657,0.5531514883041382,-0.2266026884317398,0.9969969391822816
L,0.3041757345199585,0.29721799492836,0.1063759326934814,0.999538004398346,0.3080426752567291,0.3776399195194244,0.5220937728881836,0.99590402841568,0.226162314414978,0.34553924202919,-0.3156173229217529,0.9999107122421264,0.4274618923664093,0.3369533717632293,-0.4968810677528381,0.996065080165863,0.4633472263813019,0.3802423775196075,0.6436911225318909,0.2299562096595764,0.6484660506248474,0.2970299422740936,-0.5059869885444641,0.9873180985450744,0.6381399631500244,0.3503079116344452,0.5181462168693542,0.419709712266922,0.4366436302661896,0.554386556148529,0.2292963862419128,0.9887536764144896,0.3826764822006225,0.5555160641670227,-0.2292644381523132,0.9965278506278992
L,0.3107615709304809,0.2965007126331329,0.0633275732398033,0.9994431138038636,0.3088035583496094,0.3786099851131439,0.4709129929542541,0.9961113929748536,0.2261658012866974,0.3446180820465088,-0.3397934734821319,0.999900221824646,0.4340759813785553,0.3361423313617706,-0.5031130313873291,0.9960277080535888,0.4658290445804596,0.3818737268447876,0.5811686515808105,0.2390313297510147,0.6499771475791931,0.3062225878238678,-0.5016160011291504,0.9882948994636536,0.6398555636405945,0.3528585135936737,0.4504577219486236,0.445437341928482,0.4362657368183136,0.5554885268211365,0.227982148528099,0.988834798336029,0.3823943436145782,0.5553421974182129,-0.2279602140188217,0.9959179162979126
L,0.3308319747447967,0.2950651347637176,0.0876055359840393,0.9992702603340148,0.294606477022171,0.37410569190979,0.4870456755161285,0.996350347995758,0.2471572756767273,0.3374965488910675,-0.3268398940563202,0.999891459941864,0.449704498052597,0.3523999452590942,-0.4490261077880859,0.9958904385566713,0.4633345007896423,0.3908027708530426,0.5774906277656555,0.2330922186374664,0.673123836517334,0.3438645303249359,-0.4088704586029053,0.988671600818634,0.6437010169029236,0.3793972730636596,0.458239883184433,0.4428853988647461,0.4151178002357483,0.55547034740448,0.2297773212194442,0.9894419312477112,0.3807208836078644,0.553657054901123,-0.2298594713211059,0.9956437945365906
L,0.360281765460968,0.2877557575702667,0.1221249103546142,0.9992324113845824,0.2938883602619171,0.3627909421920776,0.5466525554656982,0.996860682964325,0.2613605260848999,0.3298031687736511,-0.3363330066204071,0.9999047517776488,0.4482355415821075,0.3795594871044159,-0.4674873650074005,0.9960018992424012,0.4567439258098602,0.4151279926300049,0.6415275931358337,0.2123618572950363,0.6664763689041138,0.3986786305904388,-0.4411734342575073,0.989496648311615,0.6432088017463684,0.4314108192920685,0.4968084692955017,0.4175834953784942,0.3940583765506744,0.5476100444793701,0.252446174621582,0.9908235669136048,0.3612596690654754,0.546942949295044,-0.2527287304401397,0.995948314666748
L,0.402685672044754,0.2810835242271423,0.0668333023786544,0.9993216395378112,0.2990981936454773,0.351902574300766,0.4982034564018249,0.9973841309547424,0.2884024381637573,0.3268020451068878,-0.3706223964691162,0.9999131560325624,0.4468042850494385,0.3967994451522827,-0.4865985214710235,0.9944795966148376,0.4350671470165252,0.428341269493103,0.5731498003005981,0.2092410624027252,0.6227524280548096,0.4655540883541107,-0.4252218902111053,0.9846270084381104,0.6147373914718628,0.4781753122806549,0.4524832367897033,0.3891445994377136,0.3829560577869415,0.5448822975158691,0.2607277631759643,0.9925960898399352,0.34206223487854,0.5458152294158936,-0.2610960304737091,0.996601402759552
L,0.4462827444076538,0.2697690427303314,0.0029306036885827,0.9993745684623718,0.3541537821292877,0.3452276289463043,0.4414487481117248,0.9975624680519104,0.317340075969696,0.3248710632324219,-0.3985748887062073,0.9999203085899352,0.4309252202510834,0.421193391084671,-0.4846723675727844,0.991650938987732,0.4159418046474457,0.4484220445156097,0.5038132667541504,0.1941185444593429,0.5631033778190613,0.5118958353996277,-0.4129862189292907,0.9783724546432496,0.5599107146263123,0.5192726850509644,0.3918548822402954,0.3453161120414734,0.3739820420742035,0.5502448678016663,0.2492223680019378,0.99326890707016,0.3315183520317077,0.5496565699577332,-0.2494167983531952,0.9969619512557985
L,0.5277178883552551,0.2753899395465851,0.0084826657548546,0.999601662158966,0.4043956398963928,0.3460446298122406,0.4899454712867737,0.9978764057159424,0.3793507218360901,0.3246604204177856,-0.4029737412929535,0.9999558925628662,0.363492339849472,0.4366179704666137,-0.5118506550788879,0.9895336627960204,0.3889174163341522,0.4541183412075043,0.5394694805145264,0.1221458539366722,0.4006813168525696,0.5467634797096252,-0.5013492107391357,0.9719059467315674,0.4193164706230163,0.5384067893028259,0.4156273305416107,0.1948192566633224,0.3350269794464111,0.5529650449752808,0.2670135796070099,0.9939922094345092,0.3064603507518768,0.54688960313797,-0.2667514085769653,0.9980416297912598
L,0.5670719742774963,0.280395358800888,-0.0958989933133125,0.9996008276939392,0.4668305814266205,0.347551941871643,0.3547605574131012,0.9974290132522584,0.4184402525424957,0.3243460655212402,-0.4470711946487427,0.9999733567237854,0.3283878266811371,0.432821124792099,-0.560666561126709,0.9907926917076112,0.3885795474052429,0.4458363354206085,0.428047627210617,0.0776827484369278,0.2874046564102173,0.5490157604217529,-0.5745657682418823,0.9739935398101808,0.3568538129329681,0.5323942303657532,0.2763395607471466,0.1238126829266548,0.3558039367198944,0.5581174492835999,0.2517383694648742,0.994881510734558,0.3160406053066253,0.5516389608383179,-0.251607209444046,0.9987951517105104
